order_id,customer_id,order_date,product_category,quantity,unit_price,discount_pct,total_revenue,payment_method,order_status
50375,3373,2023-06-28,Clothing,1,52.66,0.2,52.55,paypal,returned
50376,4921,2022-03-20,Home,1,173.0,0.0,173.0,paypal,completed
50377,3823,2022-08-11,Clothing,1,52.31,12.8,45.61,card,completed
50378,2646,2024-06-08,Clothing,2,98.3,5.4,185.98,card,completed
50379,5026,2023-12-09,Sports,1,198.02,0.3,197.43,paypal,completed
50380,2172,2023-10-05,,4,,,330.78,,
50381,2104,2024-06-12,Home,3,63.08,3.5,182.62,paypal,returned
50382,3476,2024-11-13,Home,3,66.04,12.2,173.95,paypal,completed
50383,2272,2022-08-25,Electronics,5,430.0,4.6,2051.1,bank_transfer,returned
50384,1053,2024-02-28,Clothing,5,15.79,12.5,69.08,paypal,returned
50385,4238,2023-01-25,Clothing,2,76.84,8.0,141.39,card,returned
50386,3502,2023-06-06,,2,,,557.78,,
50387,3149,2022-04-01,Beauty,1,5.97,27.7,4.32,card,completed
50388,5816,2024-06-12,Clothing,3,61.08,1.6,180.31,paypal,returned
50389,3801,2022-01-04,Home,2,231.84,2.6,451.62,card,completed
50390,5302,2024-11-30,Electronics,5,181.31,13.3,785.98,card,completed
50391,1676,2023-02-08,Home,1,37.09,1.7,36.46,bank_transfer,completed
50392,3793,2024-01-16,Home,1,194.76,4.1,186.77,card,completed
50393,5322,2024-06-02,Sports,1,14.85,16.0,12.47,card,completed
50394,3854,2022-05-24,Home,4,243.49,8.1,895.07,card,completed
50395,4527,2023-11-08,Clothing,1,19.35,2.9,18.79,bank_transfer,completed
50396,2777,2023-10-05,Sports,2,111.04,8.3,203.65,paypal,returned
50397,1490,2022-09-13,,2,,,196.77,,
50398,3214,2023-09-08,Beauty,1,25.56,4.1,24.51,card,returned
50399,2892,2024-11-04,Electronics,2,138.0,6.8,257.23,bank_transfer,completed
50400,5315,2023-09-26,Sports,2,45.83,35.3,59.3,card,cancelled
50401,2197,2024-04-16,Beauty,1,77.64,26.7,56.91,card,completed
50402,5815,2023-10-31,Home,2,216.14,5.7,407.64,card,completed
50403,5766,2024-04-04,Electronics,5,218.37,0.8,1083.12,card,cancelled
50404,2210,2023-08-29,Home,6,219.08,9.6,1188.29,card,completed
50405,2670,2022-09-18,Home,2,216.95,2.5,423.05,bank_transfer,completed
50406,5463,2023-01-28,Beauty,2,89.8,8.9,163.62,card,completed
50407,5814,2024-05-11,Clothing,1,64.81,3.5,62.54,paypal,completed
50408,3136,2024-02-16,Clothing,6,131.07,10.1,706.99,paypal,returned
50409,2548,2022-12-23,Electronics,1,429.47,3.7,413.58,card,returned
50410,3567,2023-09-09,Clothing,2,135.68,22.7,209.76,bank_transfer,completed
50411,4408,2024-04-11,Electronics,1,127.85,1.2,126.32,paypal,cancelled
50412,2334,2022-01-01,Clothing,1,34.53,0.6,34.32,paypal,returned
50413,4650,2023-09-15,Electronics,1,772.45,12.2,678.21,card,completed
50414,1281,2023-08-11,Electronics,3,746.4,4.1,2147.39,paypal,completed
50415,1271,2023-03-07,Electronics,2,309.61,5.0,588.26,card,completed
50416,2857,2024-05-30,Sports,2,124.59,21.7,195.11,card,completed
50417,2699,2023-10-22,Beauty,1,37.52,7.1,34.86,card,completed
50418,2513,2024-08-10,Clothing,4,11.43,8.6,41.79,card,completed
50419,3416,2024-06-23,Beauty,1,7.21,0.2,7.2,paypal,completed
50420,2547,2024-06-24,Beauty,1,9.6,8.9,8.75,paypal,completed
50421,1983,2023-03-14,Sports,3,124.08,3.9,357.72,card,completed
50422,2467,2024-11-12,Electronics,5,287.33,4.9,1366.25,paypal,completed
50423,5858,2024-08-27,Clothing,1,30.14,13.2,26.16,card,completed
50424,2959,2022-12-14,Sports,2,188.98,5.9,355.66,card,returned
50425,3142,2022-06-23,,2,,,35.22,,
50426,3823,2023-08-05,Electronics,4,622.87,12.7,2175.06,paypal,completed
50427,5916,2024-11-21,Electronics,1,810.03,10.4,725.79,paypal,cancelled
50428,2184,2023-11-18,Electronics,2,189.25,7.1,351.63,card,completed
50429,4403,2022-07-11,Sports,1,53.14,4.3,50.85,card,completed
50430,4515,2023-04-27,,1,,,89.96,,
50431,3980,2023-09-28,Sports,1,108.07,0.1,107.96,paypal,completed
50432,1476,2023-04-06,Sports,6,110.42,0.4,659.87,bank_transfer,completed
50433,4397,2023-02-12,Beauty,1,52.14,25.5,38.84,paypal,completed
50434,1368,2022-10-29,Electronics,5,857.41,3.1,4154.15,card,completed
50435,3928,2022-02-20,,1,,,86.56,,
50436,4650,2022-04-05,Clothing,5,116.45,7.2,540.33,bank_transfer,completed
50437,2055,2023-05-17,Clothing,3,42.54,6.8,118.94,bank_transfer,completed
50438,5176,2024-08-31,Beauty,1,36.75,6.9,34.21,bank_transfer,cancelled
50439,1183,2022-05-30,Clothing,2,22.49,2.9,43.68,paypal,completed
50440,5189,2024-07-21,Sports,1,96.32,17.4,79.56,card,completed
50441,3234,2024-04-28,Beauty,1,73.35,20.1,58.61,bank_transfer,completed
50442,2080,2023-02-03,Beauty,2,13.38,8.3,24.54,bank_transfer,returned
50443,1632,2024-02-26,Sports,2,64.53,16.0,108.41,card,cancelled
50444,5755,2024-10-09,Electronics,3,367.09,0.5,1095.76,paypal,completed
50445,1409,2024-03-29,Electronics,3,138.3,0.8,411.58,bank_transfer,completed
50446,2013,2023-05-15,Electronics,1,697.96,6.6,651.89,bank_transfer,completed
50447,2668,2022-10-30,Electronics,5,718.89,15.0,3055.28,paypal,completed
50448,4057,2022-01-12,Clothing,5,127.02,3.0,616.05,card,completed
50449,3695,2022-08-07,Clothing,1,91.74,6.4,85.87,paypal,cancelled
50450,1572,2024-05-20,Clothing,1,81.0,0.1,80.92,card,completed
50451,2420,2023-03-25,Sports,2,62.09,34.5,81.34,card,completed
50452,2172,2022-12-27,Electronics,2,606.87,11.7,1071.73,card,completed
50453,2062,2024-11-26,Beauty,1,42.78,3.6,41.24,card,completed
50454,2959,2024-08-09,Electronics,1,875.15,32.6,589.85,card,completed
50455,4477,2022-04-13,Clothing,3,145.54,0.8,433.13,card,completed
50456,2080,2023-05-26,Clothing,2,136.72,5.0,259.77,card,completed
50457,2751,2022-09-06,Sports,1,80.33,0.5,79.93,paypal,completed
50458,2878,2024-07-23,Clothing,4,61.51,3.3,237.92,paypal,completed
50459,5862,2022-10-01,Electronics,3,774.76,2.0,2277.79,paypal,completed
50460,5760,2024-08-09,Clothing,1,112.07,3.0,108.71,paypal,returned
50461,4953,2024-12-23,Electronics,3,648.7,23.6,1486.82,paypal,returned
50462,2184,2023-10-12,,1,,,274.72,,
50463,1391,2024-06-25,Beauty,2,75.82,3.1,146.94,card,completed
50464,2520,2024-10-30,Electronics,1,542.5,8.2,498.02,card,cancelled
50465,2312,2024-05-23,Clothing,1,72.55,9.2,65.88,paypal,completed
50466,3483,2024-07-02,Beauty,1,78.55,33.0,52.63,paypal,returned
50467,4834,2022-11-22,Clothing,1,65.18,6.3,61.07,card,completed
50468,5265,2024-08-30,Electronics,2,605.83,11.2,1075.95,paypal,returned
50469,5194,2024-07-10,,3,,,288.62,,
50470,2719,2023-06-15,Clothing,1,92.97,1.5,91.58,card,completed
50471,4408,2023-05-22,Home,1,26.55,4.5,25.36,card,cancelled
50472,2488,2023-07-22,Clothing,3,74.55,4.3,214.03,card,cancelled
50473,1353,2024-12-03,Clothing,1,87.9,4.4,84.03,card,completed
50474,4459,2024-09-19,Clothing,1,78.97,9.5,71.47,bank_transfer,completed
50475,1054,2023-05-05,Clothing,2,128.63,4.2,246.46,paypal,completed
50476,2955,2023-07-17,Electronics,4,314.45,24.7,947.12,paypal,completed
50477,2592,2024-06-19,Clothing,4,133.76,32.5,361.15,paypal,completed
50478,4433,2022-06-08,Sports,3,88.44,5.9,249.67,card,cancelled
50479,4772,2023-08-09,Beauty,1,64.02,6.5,59.86,bank_transfer,completed
50480,2465,2023-04-26,Electronics,3,123.7,4.2,355.51,bank_transfer,cancelled
50481,5034,2023-07-11,Beauty,1,22.0,3.5,21.23,paypal,completed
50482,2430,2023-11-19,Sports,1,-23.93,33.8,102.83,card,completed
50483,3154,2023-10-17,Beauty,2,6.04,0.3,12.04,bank_transfer,completed
50484,4584,2022-06-15,,3,,,2509.69,,
50485,4432,2022-10-11,Home,1,69.32,1.3,68.42,paypal,completed
50486,5937,2022-11-05,Clothing,1,136.17,10.4,122.01,card,completed
50487,2105,2023-04-19,Clothing,3,82.22,1.7,242.47,card,returned
50488,4319,2024-02-24,,4,,,294.51,,
50489,3990,2022-11-09,Home,2,38.97,3.8,74.98,bank_transfer,completed
50490,5563,2023-03-15,Sports,2,81.29,19.9,130.23,bank_transfer,completed
50491,1766,2022-05-12,Sports,4,42.2,34.5,110.56,card,completed
50492,4697,2024-04-29,Electronics,3,497.03,11.8,1315.14,card,completed
50493,3792,2024-04-14,Sports,2,115.98,7.8,213.87,bank_transfer,cancelled
50494,2335,2023-11-09,Electronics,1,653.21,1.3,644.72,card,completed
50495,3315,2024-08-12,Clothing,1,132.95,21.6,104.23,paypal,completed
50496,2617,2024-05-01,Clothing,2,75.54,12.0,132.95,card,cancelled
50497,3837,2022-05-08,Clothing,1,42.66,2.7,41.51,card,completed
50498,5441,2023-02-28,Beauty,1,33.34,5.1,31.64,bank_transfer,completed
50499,3794,2024-05-10,Clothing,2,128.58,0.6,255.62,card,completed
50500,4127,2024-03-08,Sports,1,40.27,8.6,36.81,paypal,cancelled
50501,3530,2022-02-10,Electronics,4,583.16,1.1,2306.98,card,completed
50502,1279,2024-02-19,Clothing,1,11.82,8.4,10.83,card,completed
50503,2143,2024-09-03,Sports,2,58.93,8.9,107.37,card,completed
50504,3426,2022-01-13,Electronics,3,552.69,3.1,1606.67,paypal,completed
50505,2470,2023-12-22,Beauty,2,43.79,23.8,66.74,bank_transfer,cancelled
50506,1914,2023-09-04,Beauty,1,46.94,12.1,41.26,paypal,completed
50507,3473,2024-03-09,Clothing,2,102.47,5.5,193.67,paypal,completed
50508,2557,2024-05-08,Beauty,4,24.93,20.1,79.68,paypal,completed
50509,2245,2023-03-28,Electronics,6,288.67,15.5,1463.56,paypal,completed
50510,3244,2024-09-26,Home,2,210.06,9.4,380.63,card,completed
50511,1628,2023-03-26,Electronics,3,507.54,1.3,1502.83,paypal,completed
50512,5630,2023-07-13,Clothing,1,12.03,5.5,11.37,bank_transfer,completed
50513,5319,2024-06-11,Electronics,4,619.77,16.0,2082.43,paypal,completed
50514,4497,2024-09-21,Beauty,5,57.7,7.5,266.86,card,completed
50515,1532,2022-03-01,Beauty,2,11.67,6.3,21.87,paypal,completed
50516,4819,2024-03-07,Sports,3,152.78,24.8,344.67,card,completed
50517,5012,2023-11-20,Home,2,163.79,0.1,327.25,paypal,completed
50518,4778,2024-04-08,Beauty,1,22.39,0.1,22.37,paypal,completed
50519,1532,2022-12-05,,4,,,386.17,,
50520,4198,2024-08-15,Clothing,2,93.35,0.3,186.14,card,completed
50521,5145,2022-09-19,Beauty,2,83.2,3.2,161.08,bank_transfer,completed
50522,3832,2024-12-29,Beauty,3,68.07,20.6,162.14,paypal,completed
50523,4219,2022-02-25,Clothing,4,52.26,9.4,189.39,paypal,returned
50524,3217,2024-03-17,Home,3,48.66,8.4,133.72,paypal,completed
50525,3577,2022-02-25,Electronics,1,775.2,8.6,708.53,card,completed
50526,1201,2022-06-21,Beauty,2,76.91,3.1,149.05,card,completed
50527,4167,2024-05-27,Home,6,64.95,6.0,366.32,card,completed
50528,1447,2022-10-05,Sports,2,24.61,8.0,45.28,card,completed
50529,3101,2024-08-03,Sports,5,146.11,2.9,709.36,card,completed
50530,2426,2023-01-08,Clothing,4,111.15,12.7,388.14,paypal,completed
50531,3695,2022-04-13,Beauty,3,20.05,3.1,58.29,paypal,completed
50532,1628,2023-06-17,Clothing,1,103.54,0.6,102.92,card,completed
50533,4432,2024-02-16,Clothing,1,49.04,1.8,48.16,card,returned
50534,4925,2023-11-02,,2,,,118.27,,
50535,1807,2023-03-10,Sports,2,73.67,19.1,119.2,bank_transfer,completed
50536,1532,2024-07-20,Sports,3,110.3,4.3,316.67,card,completed
50537,1706,2023-11-01,Electronics,3,733.78,0.8,2183.73,card,returned
50538,5378,00/00/00,Home,1,157.1,1.7,154.43,paypal,completed
50539,3577,2024-02-16,Sports,3,68.72,6.3,193.17,paypal,completed
50540,3261,2023-07-24,Clothing,2,133.75,1.6,263.22,card,completed
50541,1532,2024-05-13,Clothing,1,17.7,0.5,17.61,card,completed
50542,4248,2023-06-01,Home,2,242.16,10.0,435.89,card,completed
50543,5322,2022-06-17,Beauty,4,71.66,12.3,251.38,card,completed
50544,5107,2024-08-21,Sports,1,60.4,15.2,51.22,card,returned
50545,4089,2022-02-09,Clothing,1,37.75,14.9,32.13,card,returned
50546,1422,2022-04-17,Home,1,264.28,3.8,254.24,card,completed
50547,1532,2023-12-18,Home,1,174.27,10.6,155.8,card,completed
50548,1271,2023-04-05,Clothing,2,16.43,7.0,30.56,paypal,completed
50549,2243,2022-05-21,Home,1,268.88,0.2,268.34,card,completed
50550,1649,2022-03-24,Beauty,4,34.66,4.1,132.96,bank_transfer,completed
50551,2262,2022-03-05,Clothing,1,57.89,0.4,57.66,bank_transfer,completed
50552,2853,2023-05-22,Electronics,2,596.78,0.7,1185.21,bank_transfer,completed
50553,5710,2023-02-13,Clothing,1,102.57,0.5,102.06,card,completed
50554,3994,2022-02-11,Home,6,115.69,25.9,514.36,card,completed
50555,5149,2022-11-09,,2,,,67.71,,
50556,4503,2023-05-04,Clothing,4,87.31,4.6,333.17,bank_transfer,completed
50557,1532,2022-09-16,Clothing,3,97.52,2.3,285.83,paypal,completed
50558,4645,2024-08-27,Electronics,3,781.18,0.6,2329.48,card,completed
50559,2338,2022-08-23,Beauty,4,46.17,4.5,176.37,card,completed
50560,4169,2023-03-23,Sports,1,133.74,7.3,123.98,card,completed
50561,2640,2024-08-10,Beauty,3,9.61,12.8,25.14,paypal,completed
50562,5991,2023-06-09,Beauty,1,81.02,0.4,80.7,paypal,completed
50563,2285,2024-01-26,Beauty,3,32.8,4.3,94.17,paypal,cancelled
50564,2356,2022-12-10,Electronics,5,587.38,30.1,2052.89,card,cancelled
50565,5643,2022-08-23,Home,5,276.06,1.0,1366.5,paypal,completed
50566,1141,2022-12-02,Beauty,1,73.88,4.1,70.85,card,completed
50567,4444,2023-09-30,Beauty,1,59.19,2.6,57.65,paypal,completed
50568,4574,2022-08-10,Sports,1,144.56,1.2,142.83,paypal,returned
50569,5159,2022-02-22,Home,1,277.45,14.6,236.94,paypal,completed
50570,5853,2023-10-01,Home,1,246.44,9.6,222.78,card,completed
50571,5859,2024-02-08,Sports,1,127.03,4.2,121.69,bank_transfer,completed
50572,1379,2024-03-23,Sports,6,136.17,3.7,786.79,card,returned
50573,5060,2023-02-11,Beauty,2,17.51,14.1,30.08,card,returned
50574,4219,2022-06-05,Electronics,2,449.63,0.8,892.07,paypal,completed
50575,4229,2023-05-13,Clothing,2,52.13,1.3,102.9,card,completed
50576,1582,2022-07-28,Home,3,138.1,19.0,335.58,card,completed
50577,4253,2023-09-10,Electronics,5,612.9,13.6,2647.73,card,completed
50578,5911,2022-09-05,Electronics,2,176.77,11.9,311.47,paypal,completed
50579,5560,2022-03-26,Electronics,1,64.76,7.8,59.71,card,completed
50580,3120,2023-12-13,Home,2,128.11,2.8,249.05,card,cancelled
50581,1241,2024-12-27,Clothing,6,55.1,21.8,258.53,card,returned
50582,2728,2024-05-27,Clothing,1,68.85,5.4,65.13,paypal,completed
50583,5089,2024-01-29,Electronics,2,841.53,2.6,1639.3,card,cancelled
50584,4458,2022-05-22,Home,1,216.51,3.6,208.72,bank_transfer,completed
50585,3227,2024-11-02,Clothing,1,55.83,0.1,55.77,paypal,completed
50586,1308,2023-11-30,Clothing,4,35.09,2.4,136.99,card,completed
50587,3056,2022-01-26,Beauty,1,57.56,1.7,56.58,paypal,returned
50588,3275,2024-05-10,Beauty,1,60.88,1.2,60.15,card,completed
50589,5636,2024-09-30,Clothing,1,77.7,0.3,77.47,paypal,completed
50590,4189,2022-08-05,Beauty,6,23.07,2.1,135.51,card,cancelled
50591,2478,2024-06-06,Clothing,1,13.99,0.9,13.86,card,completed
50592,3557,2024-01-12,Home,4,90.7,0.4,361.35,paypal,completed
50593,1384,2024-07-30,Electronics,1,438.58,1.2,433.32,card,completed
50594,5847,2022-11-10,Electronics,4,719.73,1.8,2827.1,paypal,completed
50595,2719,2024-06-10,Home,6,258.31,4.3,1483.22,paypal,completed
50596,3326,2022-12-27,Beauty,1,40.09,7.0,37.28,paypal,completed
50597,2707,2024-12-04,Electronics,1,726.7,3.1,704.17,card,completed
50598,4403,2023-07-08,Electronics,1,894.34,1.2,883.61,bank_transfer,cancelled
50599,4317,2024-09-17,Home,3,219.22,22.6,509.03,card,completed
50600,4513,2024-08-10,Home,1,222.64,5.8,209.73,card,returned
50601,2322,2024-06-11,Clothing,1,137.33,10.8,122.5,paypal,completed
50602,2513,2023-07-04,Beauty,1,33.73,9.5,30.53,card,returned
50603,1569,2023-10-23,Electronics,1,59.51,2.7,57.9,paypal,completed
50604,4292,2023-05-18,Clothing,1,148.17,6.6,138.39,paypal,completed
50605,1241,2022-06-27,Electronics,4,466.89,7.4,1729.36,bank_transfer,completed
50606,3934,2023-07-26,Clothing,4,119.98,3.5,463.12,card,completed
50607,5326,2024-07-12,Electronics,2,740.61,8.9,1349.39,card,completed
50608,5446,2023-05-15,Clothing,2,65.64,12.5,114.87,card,completed
50609,3169,2024-08-09,Clothing,2,85.77,3.6,165.36,paypal,completed
50610,3226,2024-02-16,Clothing,3,85.58,0.1,256.48,paypal,completed
50611,1438,2023-11-20,Electronics,2,237.17,3.4,458.21,card,completed
50612,4375,2022-02-28,Clothing,2,26.46,1.0,52.39,card,returned
50613,5060,2024-10-09,Home,2,169.91,1.4,335.06,card,completed
50614,2197,2023-10-28,,3,,,77.53,,
50615,3028,2023-01-08,Home,1,113.63,1.9,111.47,bank_transfer,completed
50616,5172,2024-09-25,Clothing,1,36.04,21.9,28.15,card,completed
50617,5378,2023-03-11,Clothing,1,108.96,8.5,99.7,card,completed
50618,2194,2023-12-28,Beauty,2,79.11,5.8,149.04,paypal,completed
50619,3721,2023-06-14,Sports,1,121.06,0.1,120.94,card,returned
50620,1986,2023-11-29,Electronics,2,398.62,0.9,790.06,card,completed
50621,1523,2023-07-27,Electronics,2,897.14,12.4,1571.79,paypal,completed
50622,5559,2023-07-20,Beauty,4,6.79,4.0,26.07,card,completed
50623,5060,2022-01-21,Sports,1,69.9,0.4,69.62,bank_transfer,cancelled
50624,4732,2024-11-24,Sports,2,65.1,14.0,111.97,card,returned
50625,1267,2023-01-27,,2,,,116.25,,
50626,5189,2022-06-25,Clothing,1,42.27,3.9,40.62,bank_transfer,completed
50627,3110,2023-05-10,Beauty,2,27.45,29.3,38.81,card,completed
50628,2648,2024-04-12,Beauty,4,26.89,0.1,107.45,paypal,completed
50629,3702,2024-09-27,Beauty,1,47.98,10.2,43.09,card,completed
50630,1486,2023-05-08,Sports,4,86.12,23.8,262.49,paypal,completed
50631,4715,2024-09-02,Home,4,197.18,0.5,784.78,card,completed
50632,3847,2024-10-02,Clothing,3,82.01,16.1,206.42,card,completed
50633,1938,2024-07-06,Clothing,3,35.67,4.3,102.41,card,completed
50634,1949,2022-02-05,Beauty,2,73.84,16.8,122.87,paypal,completed
50635,1928,2022-07-10,Clothing,2,76.1,2.9,147.79,paypal,completed
50636,1321,2023-08-26,Clothing,6,31.44,32.4,127.52,bank_transfer,completed
50637,3882,2023-03-30,Electronics,1,191.84,8.3,175.92,paypal,completed
50638,5176,2024-04-08,Electronics,1,727.41,7.9,669.94,card,completed
50639,1105,2023-05-14,Clothing,1,108.41,13.1,94.21,card,completed
50640,1269,2023-09-20,Home,2,159.35,4.6,304.04,paypal,completed
50641,3804,2024-01-26,Clothing,1,52.84,2.4,51.57,bank_transfer,completed
50642,5059,2024-08-27,Clothing,5,74.46,2.4,363.36,paypal,completed
50643,2585,2024-12-23,Clothing,2,99.1,3.2,191.86,card,completed
50644,2678,2023-12-06,Electronics,4,797.38,7.7,2943.93,bank_transfer,completed
50645,3928,2024-05-21,Sports,1,116.94,14.6,99.87,card,completed
50646,2335,2023-11-09,Home,1,93.86,5.5,88.7,card,completed
50647,1155,2023-12-22,Electronics,1,86.32,4.1,82.78,card,completed
50648,4642,2024-07-18,,1,,,56.8,,
50649,4085,2023-07-09,Clothing,2,101.01,2.7,196.57,paypal,returned
50650,3841,2023-09-20,Sports,5,42.99,9.3,194.96,card,completed
50651,4650,2023-05-30,Clothing,1,77.41,0.9,76.71,card,completed
50652,4396,2023-04-18,Electronics,2,644.1,1.0,1275.32,card,completed
50653,2049,2022-09-05,Beauty,2,31.19,8.3,57.2,paypal,completed
50654,2689,2023-01-30,Home,1,205.69,0.7,204.25,card,returned
50655,1575,2023-10-09,Electronics,2,543.9,1.3,1073.66,card,returned
50656,1595,2022-09-02,Beauty,1,42.3,7.8,39.0,card,completed
50657,4396,2023-01-15,Electronics,4,812.65,4.6,3101.07,card,completed
50658,5267,2023-01-28,Sports,3,142.41,6.6,399.03,paypal,completed
50659,5789,2023-03-20,Electronics,1,356.5,30.2,248.84,card,completed
50660,4097,2024-09-18,Sports,2,163.39,8.0,300.64,card,completed
50661,1924,2023-07-21,Clothing,1,113.32,7.1,105.27,paypal,returned
50662,1532,2024-12-10,Clothing,3,120.83,3.8,348.72,card,returned
50663,5034,2023-08-03,Sports,4,132.85,8.0,488.89,bank_transfer,completed
50664,3837,2022-07-25,Sports,4,83.93,0.1,335.38,paypal,completed
50665,4045,2023-02-02,Beauty,1,34.62,6.5,32.37,card,returned
50666,4854,2023-08-30,Electronics,1,606.02,0.6,602.38,card,cancelled
50667,4474,2023-04-11,Clothing,2,28.32,2.0,55.51,bank_transfer,completed
50668,5145,2024-01-10,Clothing,6,124.78,6.6,699.27,paypal,completed
50669,1314,2023-01-03,,5,,,281.99,,
50670,4662,2023-09-12,Beauty,1,58.57,3.9,56.29,paypal,returned
50671,5242,2022-01-29,Electronics,3,474.19,4.3,1361.4,card,completed
50672,2389,2024-12-29,Home,5,163.0,5.5,770.18,card,completed
50673,4180,2022-09-17,Home,1,225.32,11.4,199.63,card,returned
50674,2502,2023-07-16,,4,,,2328.31,,
50675,5765,2022-04-04,Beauty,1,26.27,4.7,25.04,bank_transfer,returned
50676,1198,2022-04-22,Beauty,1,11.3,0.1,11.29,card,completed
50677,3837,2023-08-22,Beauty,1,76.41,3.1,74.04,card,completed
50678,1814,2022-09-16,Electronics,2,802.15,5.9,1509.65,bank_transfer,completed
50679,4503,2024-10-02,Beauty,4,18.97,0.7,75.35,card,completed
50680,1861,2022-07-30,Clothing,2,53.32,5.3,100.99,card,completed
50681,2154,2022-01-26,Clothing,1,49.52,20.7,39.27,card,completed
50682,3433,2023-08-06,Home,1,282.16,9.3,255.92,card,completed
50683,5560,2024-08-19,Beauty,2,22.4,12.2,39.33,card,completed
50684,2055,2024-09-07,Electronics,2,191.55,6.9,356.67,card,returned
