session_id,customer_id,session_date,session_duration_min,pages_viewed,funnel_stage_reached,utm_source
90410,5393,2023-09-09 18:48:00,7.33,8.0,cart_added,social
90411,1898,2024-04-11 13:25:00,0.5,2.0,visited,email
90412,5802,2022-01-01 07:47:00,13.62,12.0,purchased,organic
90413,2123,2023-09-15 20:36:00,3.73,3.0,product_viewed,email
90414,2547,2023-08-11 06:49:00,0.5,3.0,visited,email
90415,4800,2023-03-07 09:50:00,0.5,2.0,visited,social
90416,2871,2024-05-30 10:43:00,26.16,16.0,purchased,email
90417,4023,2023-10-22 23:38:00,2.3,5.0,product_viewed,social
90418,3131,2024-08-10 13:28:00,0.94,1.0,visited,organic
90419,4703,2024-06-23 14:24:00,4.79,3.0,product_viewed,paid_search
90420,2149,2024-06-24 18:34:00,7.56,2.0,product_viewed,email
90421,1390,2023-03-14 16:07:00,20.04,7.0,purchased,email
90422,2477,2024-11-12 19:47:00,5.54,6.0,product_viewed,email
90423,3303,2024-08-27 14:43:00,7.16,5.0,product_viewed,paid_search
90424,1822,2022-12-14 22:57:00,,,,
90425,2707,2022-06-23 19:24:00,2.05,2.0,product_viewed,social
90426,2922,2023-08-05 12:49:00,2.63,2.0,visited,organic
90427,1384,2024-11-21 12:58:00,12.27,5.0,cart_added,email
90428,3931,2023-11-18 21:00:00,14.78,11.0,checkout,social
90429,5474,2022-07-11 17:53:00,,,,
90430,1718,2023-04-27 16:33:00,10.86,6.0,checkout,referral
90431,3962,2023-09-28 18:20:00,,,,
90432,4393,2023-04-06 15:21:00,1.35,1.0,visited,email
90433,3015,2023-02-12 08:31:00,2.87,1.0,visited,paid_search
90434,4583,2022-10-29 11:49:00,2.9,2.0,visited,paid_search
90435,2967,2022-02-20 15:05:00,3.3,2.0,visited,organic
90436,3482,2022-04-05 01:51:00,1.41,3.0,visited,email
90437,1055,2023-05-17 13:50:00,3.75,1.0,visited,social
90438,4575,2024-08-31 18:29:00,11.41,6.0,cart_added,email
90439,4367,2022-05-30 08:19:00,12.43,9.0,cart_added,paid_search
90440,1263,2024-07-21 05:38:00,11.18,8.0,cart_added,organic
90441,2761,2024-04-28 19:42:00,2.14,3.0,visited,paid_search
90442,5968,2023-02-03 16:02:00,1.17,3.0,visited,social
90443,3015,2024-02-26 08:51:00,4.27,6.0,product_viewed,paid_search
90444,3464,2024-10-09 19:23:00,1.86,3.0,visited,social
90445,5603,2024-03-29 17:33:00,10.28,9.0,cart_added,referral
90446,4616,2023-05-15 11:19:00,6.66,6.0,product_viewed,organic
90447,3923,2022-10-30 12:39:00,29.94,7.0,purchased,email
90448,4946,2022-01-12 08:46:00,,,,
90449,5345,2022-08-07 19:25:00,9.41,6.0,product_viewed,social
90450,3204,2024-05-20 14:33:00,5.14,5.0,product_viewed,organic
90451,3307,2023-03-25 15:32:00,3.15,1.0,visited,organic
90452,2823,2022-12-27 20:05:00,6.95,4.0,product_viewed,social
90453,5902,2024-11-26 01:17:00,3.79,2.0,visited,paid_search
90454,4583,2024-08-09 05:17:00,14.8,6.0,cart_added,paid_search
90455,1508,2022-04-13 08:37:00,1.65,3.0,visited,email
90456,5337,2023-05-26 03:39:00,13.81,11.0,checkout,social
90457,3333,2022-09-06 17:02:00,1.12,2.0,visited,social
90458,1438,2024-07-23 16:32:00,8.05,4.0,product_viewed,email
90459,3706,2022-10-01 09:03:00,0.5,1.0,visited,email
90460,3007,2024-08-09 08:13:00,0.87,3.0,visited,paid_search
90461,5414,2024-12-23 08:52:00,13.8,7.0,cart_added,social
90462,2064,2023-10-12 22:51:00,13.69,8.0,cart_added,paid_search
90463,5133,2024-06-25 17:21:00,,,,
90464,3764,2024-10-30 15:32:00,5.06,3.0,product_viewed,paid_search
90465,1349,2024-05-23 11:25:00,18.69,9.0,purchased,paid_search
90466,5934,2024-07-02 13:10:00,2.49,3.0,visited,paid_search
90467,3544,2022-11-22 06:18:00,0.68,2.0,visited,social
90468,2430,2024-08-30 23:47:00,13.12,7.0,purchased,email
90469,3270,2024-07-10 18:02:00,26.43,12.0,purchased,paid_search
90470,5288,2023-06-15 16:43:00,4.12,5.0,product_viewed,social
90471,2507,2023-05-22 16:22:00,2.81,3.0,visited,social
90472,1974,2023-07-22 14:28:00,0.5,2.0,visited,organic
90473,1566,2024-12-03 10:16:00,3.14,2.0,product_viewed,social
90474,2464,2024-09-19 09:16:00,13.8,4.0,cart_added,social
90475,4847,2023-05-05 15:21:00,,,,
90476,3280,2023-07-17 06:01:00,9.98,8.0,cart_added,organic
90477,2144,2024-06-19 06:36:00,1.63,1.0,visited,social
90478,1807,2022-06-08 15:39:00,20.75,11.0,checkout,referral
90479,2566,2023-08-09 21:36:00,5.42,3.0,product_viewed,paid_search
90480,5758,2023-04-26 21:35:00,12.73,16.0,purchased,email
90481,2652,2023-07-11 01:27:00,9.01,4.0,cart_added,paid_search
90482,1251,2023-11-19 07:13:00,5.74,2.0,product_viewed,organic
90483,3363,2023-10-17 15:11:00,1.45,1.0,visited,organic
90484,1890,2022-06-15 20:16:00,3.16,6.0,product_viewed,organic
90485,5481,2022-10-11 22:23:00,2.38,3.0,visited,organic
90486,3224,2022-11-05 20:48:00,19.95,7.0,checkout,organic
90487,4589,2023-04-19 17:15:00,3.49,3.0,visited,organic
90488,5984,2024-02-24 09:20:00,9.65,12.0,checkout,email
90489,1325,2022-11-09 06:09:00,1.2,2.0,visited,referral
90490,1552,2023-03-15 04:28:00,1.9,2.0,visited,email
90491,4628,2022-05-12 16:47:00,0.55,2.0,visited,email
90492,2405,2024-04-29 03:37:00,11.82,9.0,cart_added,social
90493,1898,2024-04-14 18:06:00,4.88,2.0,product_viewed,email
90494,1266,2023-11-09 18:06:00,1.45,3.0,visited,social
90495,1150,2024-08-12 06:57:00,0.55,3.0,visited,organic
90496,4847,2024-05-01 21:07:00,6.04,4.0,product_viewed,referral
90497,1574,2022-05-08 14:05:00,2.7,1.0,visited,social
90498,3255,2023-02-28 21:44:00,18.92,7.0,checkout,email
90499,4004,2024-05-10 20:03:00,4.53,6.0,product_viewed,social
90500,3059,2024-03-08 09:58:00,,,,
90501,1179,2022-02-10 12:44:00,0.5,3.0,visited,referral
90502,4864,2024-02-19 08:33:00,0.5,3.0,visited,organic
90503,1072,2024-09-03 18:23:00,12.03,10.0,cart_added,organic
90504,4841,2022-01-13 14:51:00,18.81,12.0,checkout,paid_search
90505,5494,2023-12-22 21:44:00,11.47,8.0,cart_added,email
90506,3059,2023-09-04 09:55:00,,,,
90507,3647,2024-03-09 17:04:00,4.15,1.0,visited,referral
90508,3316,2024-05-08 23:34:00,28.13,11.0,purchased,organic
90509,2847,2023-03-28 17:16:00,0.5,3.0,visited,organic
90510,5481,2024-09-26 06:26:00,9.28,5.0,cart_added,organic
90511,5495,2023-03-26 16:43:00,1.85,3.0,visited,social
90512,2597,2023-07-13 08:27:00,2.83,2.0,visited,organic
90513,4069,2024-06-11 03:57:00,7.96,3.0,product_viewed,organic
90514,5698,2024-09-21 11:32:00,1.28,3.0,visited,paid_search
90515,5873,2022-03-01 10:39:00,4.45,2.0,product_viewed,organic
90516,3526,2024-03-07 19:35:00,6.96,2.0,product_viewed,organic
90517,3187,2023-11-20 12:42:00,,,,
90518,2387,2024-04-08 18:46:00,13.23,9.0,cart_added,email
90519,5854,2022-12-05 01:20:00,2.42,3.0,visited,paid_search
90520,1648,2024-08-15 01:38:00,1.88,3.0,visited,social
90521,3905,2022-09-19 03:14:00,13.37,8.0,cart_added,paid_search
90522,2412,2024-12-29 09:52:00,7.06,3.0,product_viewed,organic
90523,2389,2022-02-25 12:10:00,5.59,4.0,product_viewed,referral
90524,2945,2024-03-17 16:04:00,19.29,15.0,purchased,email
90525,1693,2022-02-25 23:15:00,5.18,4.0,product_viewed,paid_search
90526,1350,2022-06-21 11:22:00,1.1,2.0,visited,social
90527,3893,2024-05-27 05:52:00,10.0,8.0,cart_added,email
90528,1506,2022-10-05 09:36:00,8.91,10.0,cart_added,organic
90529,1731,2024-08-03 20:26:00,4.68,3.0,product_viewed,organic
90530,3094,2023-01-08 17:07:00,7.93,8.0,cart_added,paid_search
90531,3537,2022-04-13 19:32:00,1.49,6.0,product_viewed,social
90532,2281,2023-06-17 07:42:00,7.09,2.0,product_viewed,social
90533,2547,2024-02-16 08:13:00,2.53,1.0,visited,email
90534,1512,2023-11-02 07:03:00,2.13,2.0,visited,paid_search
90535,2507,2023-03-10 20:52:00,5.23,2.0,product_viewed,social
90536,5902,2024-07-20 09:42:00,8.76,3.0,product_viewed,paid_search
90537,5801,2023-11-01 16:29:00,22.29,13.0,checkout,organic
90538,2595,2023-11-23 14:46:00,1.61,2.0,visited,social
90539,3863,2024-02-16 15:44:00,,,,
90540,5594,2023-07-24 09:12:00,2.04,1.0,visited,paid_search
90541,1046,2024-05-13 16:41:00,4.48,5.0,cart_added,social
90542,5027,2023-06-01 04:17:00,2.76,2.0,product_viewed,paid_search
90543,5802,2022-06-17 23:44:00,8.21,4.0,product_viewed,organic
90544,1533,2024-08-21 02:59:00,2.8,3.0,visited,referral
90545,1772,2022-02-09 05:54:00,4.07,6.0,product_viewed,email
90546,5868,2022-04-17 11:34:00,5.96,7.0,cart_added,organic
90547,3662,2023-12-18 19:00:00,10.44,8.0,cart_added,email
90548,1092,2023-04-05 10:56:00,9.13,4.0,product_viewed,social
90549,2277,2022-05-21 14:48:00,3.28,3.0,visited,organic
90550,3164,2022-03-24 01:02:00,15.36,11.0,checkout,email
90551,4575,2022-03-05 06:56:00,,,,
90552,4687,2023-05-22 16:09:00,13.89,6.0,checkout,referral
90553,5280,2023-02-13 09:09:00,0.5,5.0,product_viewed,paid_search
90554,2413,2022-02-11 17:42:00,2.49,2.0,visited,organic
90555,3664,2022-11-09 19:54:00,2.24,3.0,visited,social
90556,3636,2023-05-04 20:26:00,3.07,5.0,product_viewed,social
90557,2949,2022-09-16 07:16:00,2.3,6.0,product_viewed,paid_search
90558,1834,2024-08-27 13:09:00,4.1,4.0,cart_added,organic
90559,5968,2022-08-23 21:22:00,2.13,1.0,visited,social
90560,5278,2023-03-23 18:39:00,3.19,2.0,visited,paid_search
90561,3437,2024-08-10 07:31:00,3.23,1.0,visited,paid_search
90562,3987,2023-06-09 14:42:00,23.3,18.0,purchased,organic
90563,2144,2024-01-26 21:59:00,2.78,3.0,visited,social
90564,3664,2022-12-10 13:08:00,1.8,2.0,visited,social
90565,4575,2022-08-23 19:00:00,2.85,2.0,product_viewed,email
90566,3560,2022-12-02 14:21:00,6.58,4.0,product_viewed,paid_search
90567,3321,2023-09-30 07:54:00,15.64,6.0,checkout,referral
90568,4043,2022-08-10 08:21:00,0.77,2.0,visited,organic
90569,2775,2022-02-22 04:18:00,3.88,1.0,visited,email
90570,4847,2023-10-01 09:34:00,3.18,3.0,visited,referral
90571,1844,2024-02-08 20:52:00,6.32,2.0,product_viewed,referral
90572,2823,2024-03-23 17:10:00,8.09,6.0,product_viewed,social
90573,2677,2023-02-11 18:52:00,4.51,2.0,product_viewed,organic
90574,3059,2022-06-05 16:36:00,,,,
90575,4847,2023-05-13 12:33:00,19.51,12.0,checkout,referral
90576,3363,2022-07-28 09:55:00,6.92,4.0,cart_added,organic
90577,4925,2023-09-10 21:56:00,8.86,7.0,cart_added,referral
90578,3882,2022-09-05 14:59:00,2.05,1.0,visited,email
90579,2646,2022-03-26 14:30:00,2.89,1.0,visited,email
90580,5022,2023-12-13 23:58:00,,,,
90581,2175,2024-12-27 12:50:00,4.17,4.0,product_viewed,social
90582,2131,2024-05-27 20:35:00,15.18,8.0,cart_added,social
90583,3482,2024-01-29 20:55:00,6.94,10.0,cart_added,email
90584,2281,2022-05-22 09:06:00,19.53,11.0,checkout,social
90585,1058,2024-11-02 06:45:00,4.22,4.0,product_viewed,organic
90586,4262,2023-11-30 22:39:00,0.5,3.0,visited,paid_search
90587,3537,2022-01-26 13:09:00,4.27,3.0,visited,social
90588,3137,2024-05-10 00:04:00,4.12,2.0,product_viewed,organic
90589,5906,2024-09-30 14:54:00,9.27,9.0,cart_added,organic
90590,3863,2022-08-05 16:48:00,1.57,3.0,visited,referral
90591,5340,2024-06-06 18:51:00,3.27,1.0,visited,organic
90592,1612,2024-01-12 21:18:00,17.66,17.0,purchased,email
90593,3850,2024-07-30 21:30:00,3.75,3.0,product_viewed,paid_search
90594,5378,2022-11-10 21:43:00,2.63,3.0,visited,email
90595,3931,2024-06-10 03:16:00,0.6,2.0,visited,social
90596,4616,2022-12-27 18:38:00,10.55,14.0,checkout,organic
90597,2779,2024-12-04 09:46:00,10.45,4.0,cart_added,organic
90598,1533,2023-07-08 09:34:00,8.04,2.0,product_viewed,referral
90599,3210,2024-09-17 19:17:00,4.57,6.0,product_viewed,referral
90600,2877,2024-08-10 13:28:00,15.18,11.0,purchased,social
90601,5366,2024-06-11 21:19:00,2.53,3.0,visited,social
90602,2205,2023-07-04 04:24:00,5.43,4.0,product_viewed,paid_search
90603,5902,2023-10-23 19:00:00,0.77,1.0,visited,paid_search
90604,5851,2023-05-18 08:18:00,4.43,4.0,product_viewed,referral
90605,2228,2022-06-27 08:11:00,7.81,4.0,product_viewed,organic
90606,2682,2023-07-26 14:37:00,15.33,10.0,purchased,referral
90607,5507,2024-07-12 12:15:00,5.97,6.0,product_viewed,social
90608,5902,2023-05-15 14:59:00,14.46,12.0,checkout,paid_search
90609,3129,2024-08-09 21:29:00,4.18,5.0,cart_added,email
90610,2547,2024-02-16 17:06:00,3.41,2.0,visited,email
90611,3605,2023-11-20 10:30:00,20.52,12.0,purchased,organic
90612,4551,2022-02-28 08:46:00,5.54,5.0,product_viewed,email
90613,2348,2024-10-09 13:35:00,8.12,2.0,product_viewed,paid_search
90614,4692,2023-10-28 13:58:00,2.0,2.0,visited,paid_search
90615,1329,2023-01-08 16:16:00,8.04,6.0,cart_added,paid_search
90616,1311,2024-09-25 10:43:00,2.32,1.0,visited,paid_search
90617,2823,2023-03-11 18:30:00,1.3,0.0,visited,social
90618,2707,2023-12-28 07:50:00,2.17,3.0,visited,social
90619,2547,2023-06-14 15:56:00,5.4,6.0,product_viewed,email
90620,3390,2023-11-29 16:11:00,10.65,8.0,cart_added,social
90621,2547,2023-07-27 09:05:00,13.06,7.0,cart_added,email
90622,1974,2023-07-20 19:16:00,0.64,1.0,visited,organic
90623,2527,2022-01-21 16:27:00,8.29,4.0,cart_added,organic
90624,5949,2024-11-24 17:05:00,5.41,2.0,product_viewed,email
90625,2972,2023-01-27 14:29:00,,,,
90626,3131,2022-06-25 21:11:00,0.5,1.0,visited,organic
90627,3882,2023-05-10 17:31:00,,,,
90628,5984,2024-04-12 12:21:00,5.57,5.0,cart_added,email
90629,2191,2024-09-27 09:34:00,0.5,1.0,visited,organic
90630,4496,2023-05-08 06:03:00,3.76,2.0,visited,organic
90631,4616,2024-09-02 08:51:00,2.07,1.0,visited,organic
90632,4014,2024-10-02 23:17:00,10.77,8.0,cart_added,paid_search
90633,1521,2024-07-06 12:22:00,14.51,11.0,purchased,social
90634,4477,2022-02-05 20:51:00,3.24,2.0,product_viewed,referral
90635,1417,2022-07-10 08:09:00,3.29,2.0,visited,organic
90636,3955,2023-08-26 13:39:00,2.66,5.0,product_viewed,referral
90637,4692,2023-03-30 22:53:00,24.68,8.0,purchased,paid_search
90638,2088,2024-04-08 06:57:00,27.53,8.0,purchased,organic
90639,5234,2023-05-14 16:11:00,22.65,8.0,purchased,referral
90640,1207,2023-09-20 21:27:00,13.18,10.0,cart_added,organic
90641,5250,2024-01-26 21:28:00,2.24,4.0,product_viewed,referral
90642,3224,2024-08-27 19:55:00,14.3,14.0,checkout,organic
90643,2123,2024-12-23 20:53:00,12.75,9.0,checkout,email
90644,1572,2023-12-06 17:27:00,3.61,1.0,visited,email
90645,5822,2024-05-21 09:39:00,,,,
90646,1470,2023-11-09 18:58:00,15.32,6.0,checkout,referral
90647,2014,2023-12-22 22:32:00,11.5,12.0,checkout,organic
90648,2682,2024-07-18 14:33:00,5.62,9.0,cart_added,referral
90649,4095,2023-07-09 10:41:00,7.81,4.0,product_viewed,organic
90650,3666,2023-09-20 15:39:00,6.65,10.0,cart_added,organic
90651,1565,2023-05-30 17:29:00,1.63,3.0,product_viewed,paid_search
90652,2430,2023-04-18 09:37:00,1.07,3.0,visited,email
90653,2175,2022-09-05 18:34:00,2.11,2.0,visited,social
90654,2109,2023-01-30 16:33:00,6.29,2.0,product_viewed,social
90655,2972,2023-10-09 16:29:00,8.07,3.0,product_viewed,email
90656,4583,2022-09-02 11:30:00,7.05,2.0,product_viewed,paid_search
90657,2123,2023-01-15 08:21:00,1.24,2.0,visited,email
90658,2758,2023-01-28 16:18:00,4.1,5.0,product_viewed,paid_search
90659,2853,2023-03-20 15:17:00,8.18,9.0,cart_added,email
90660,5959,2024-09-18 11:21:00,10.29,8.0,cart_added,organic
90661,5826,2023-07-21 10:32:00,2.2,4.0,product_viewed,organic
90662,4964,2024-12-10 11:16:00,4.87,8.0,cart_added,social
90663,2191,2023-08-03 14:56:00,0.77,1.0,visited,organic
90664,1435,2022-07-25 22:28:00,2.96,3.0,visited,organic
90665,2547,2023-02-02 18:48:00,,,,
90666,2301,2023-08-30 20:18:00,16.04,6.0,checkout,organic
90667,3499,2023-04-11 14:04:00,4.94,2.0,product_viewed,referral
90668,4847,2024-01-10 14:15:00,4.11,2.0,product_viewed,referral
90669,5293,2023-01-03 09:17:00,14.87,4.0,cart_added,social
90670,5250,2023-09-12 18:00:00,3.16,1.0,visited,referral
90671,2729,2022-01-29 13:07:00,2.33,3.0,visited,email
90672,4541,2024-12-29 18:58:00,1.32,1.0,visited,organic
90673,2547,2022-09-17 12:39:00,1.7,1.0,visited,email
90674,1403,2023-07-16 07:59:00,4.22,3.0,visited,paid_search
90675,4583,2022-04-04 08:08:00,13.53,7.0,purchased,paid_search
90676,1060,2022-04-22 19:46:00,9.44,2.0,product_viewed,paid_search
90677,2966,2023-08-22 10:59:00,5.84,5.0,product_viewed,social
90678,2549,2022-09-16 10:37:00,7.27,7.0,cart_added,organic
90679,4575,2024-10-02 21:44:00,6.3,6.0,product_viewed,email
90680,4847,2022-07-30 17:13:00,19.29,13.0,purchased,referral
90681,2507,2022-01-26 07:26:00,27.0,12.0,purchased,social
90682,5038,2023-08-06 08:56:00,5.22,6.0,cart_added,email
90683,2445,2024-08-19 10:58:00,0.5,3.0,visited,email
90684,3137,2024-09-07 16:00:00,10.52,12.0,checkout,organic
90685,4639,2024-06-21 18:44:00,0.5,3.0,visited,organic
90686,4575,2023-11-29 10:21:00,5.57,5.0,product_viewed,email
90687,5994,2023-01-13 20:38:00,5.46,3.0,product_viewed,social
90688,2131,2022-04-16 07:27:00,2.39,1.0,visited,social
90689,4370,2023-06-02 09:11:00,21.91,9.0,checkout,social
90690,4028,2024-09-05 22:44:00,24.48,15.0,purchased,social
90691,5637,2022-08-22 08:29:00,13.61,9.0,checkout,paid_search
90692,1750,2022-05-14 20:21:00,2.3,2.0,visited,social
90693,4765,2024-03-31 17:42:00,1.68,3.0,visited,paid_search
90694,3845,2024-10-04 06:04:00,27.31,11.0,purchased,social
90695,2353,2022-06-01 14:44:00,0.9,1.0,visited,paid_search
90696,3303,2022-04-20 14:37:00,5.24,4.0,product_viewed,paid_search
90697,2583,2022-11-07 21:13:00,5.15,3.0,product_viewed,social
90698,3903,2022-11-02 13:16:00,3.63,2.0,visited,organic
90699,5481,2023-09-15 13:24:00,14.23,10.0,checkout,organic
90700,3851,2022-06-24 07:57:00,3.45,2.0,visited,social
90701,4157,2023-05-24 16:15:00,7.51,3.0,product_viewed,referral
90702,3574,2022-08-31 09:33:00,0.9,1.0,visited,paid_search
90703,1329,2024-05-02 06:38:00,6.58,6.0,product_viewed,paid_search
90704,2159,2023-04-08 23:01:00,3.51,1.0,visited,email
90705,3396,2024-12-06 10:07:00,3.16,5.0,product_viewed,paid_search
90706,2531,2024-02-19 08:09:00,23.04,11.0,purchased,paid_search
90707,1898,2024-07-11 17:53:00,14.8,6.0,checkout,email
90708,3479,2024-06-25 19:17:00,14.04,6.0,cart_added,organic
90709,2547,2023-09-01 05:53:00,8.27,5.0,cart_added,email
90710,2281,2024-05-28 07:33:00,22.28,14.0,checkout,social
90711,3237,2023-09-18 06:18:00,2.54,6.0,product_viewed,email
90712,1569,2022-05-04 04:50:00,7.81,2.0,product_viewed,referral
90713,5698,2022-07-23 17:18:00,16.56,11.0,checkout,paid_search
90714,5374,2023-03-02 16:30:00,8.38,9.0,cart_added,paid_search
90715,4589,2023-03-09 17:38:00,1.39,3.0,visited,organic
90716,1565,2023-06-26 14:15:00,13.61,6.0,cart_added,paid_search
90717,4847,2022-06-16 19:27:00,1.59,1.0,visited,referral
90718,5010,2022-11-18 15:46:00,10.86,10.0,checkout,organic
90719,4847,2023-05-07 21:50:00,9.3,5.0,cart_added,referral
90720,1565,2022-12-22 14:42:00,22.05,14.0,checkout,paid_search
90721,4242,2022-06-03 19:22:00,0.5,3.0,visited,paid_search
90722,5171,2022-11-17 12:26:00,28.12,8.0,purchased,organic
90723,3884,2022-01-06 13:07:00,3.09,5.0,product_viewed,organic
90724,4257,2024-04-16 20:58:00,6.75,8.0,cart_added,social
90725,3213,2024-07-11 07:56:00,5.15,3.0,product_viewed,organic
90726,3617,2024-08-20 15:04:00,3.67,2.0,visited,paid_search
90727,1245,2023-08-20 18:23:00,2.99,1.0,visited,organic
90728,4208,2022-03-08 18:26:00,2.04,2.0,visited,social
90729,1504,2023-04-20 16:35:00,6.36,5.0,product_viewed,email
90730,3059,2023-08-14 13:51:00,2.71,2.0,visited,social
90731,2438,2023-08-03 10:25:00,6.49,3.0,product_viewed,social
90732,3670,2024-07-18 21:08:00,7.16,2.0,product_viewed,paid_search
90733,1570,2022-05-26 12:45:00,5.4,2.0,product_viewed,paid_search
90734,4575,2023-04-24 19:08:00,,,,
90735,4929,2023-06-26 03:44:00,5.81,6.0,product_viewed,social
90736,1790,2023-02-10 09:58:00,15.74,0.0,checkout,referral
90737,1565,2024-05-20 11:15:00,5.74,3.0,product_viewed,paid_search
90738,1673,2022-08-24 17:55:00,0.5,2.0,visited,organic
90739,5411,2023-04-06 11:57:00,,,,
90740,3616,2022-11-02 04:03:00,5.8,2.0,product_viewed,organic
90741,3252,2023-06-29 08:51:00,3.63,1.0,visited,referral
90742,1565,2022-10-19 10:29:00,2.21,2.0,visited,paid_search
90743,4268,2022-05-27 08:01:00,,,,
90744,5378,2022-05-03 09:42:00,7.66,2.0,product_viewed,email
90745,5138,2022-12-06 18:26:00,4.11,2.0,visited,paid_search
90746,4124,2023-09-22 12:21:00,1.88,5.0,product_viewed,paid_search
90747,1475,2023-08-15 12:39:00,3.79,3.0,visited,paid_search
90748,1565,2024-06-18 22:16:00,,,,
90749,1312,2022-09-12 13:33:00,11.92,9.0,cart_added,organic
90750,2276,2024-08-17 21:01:00,2.13,2.0,product_viewed,organic
90751,1585,2023-09-15 11:55:00,19.48,11.0,checkout,social
90752,2281,2024-04-04 12:20:00,15.87,12.0,purchased,social
90753,2823,2023-07-12 12:14:00,20.54,11.0,checkout,social
90754,5790,2024-10-21 15:06:00,1.8,1.0,visited,paid_search
90755,4035,2024-10-08 15:24:00,3.28,6.0,product_viewed,organic
90756,5180,2024-06-15 10:02:00,5.93,4.0,product_viewed,paid_search
90757,4589,2022-06-14 19:08:00,14.47,11.0,checkout,organic
90758,1565,2022-03-23 14:45:00,3.64,4.0,product_viewed,paid_search
